participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
1323,1,1,1,1,R,X,"1,3,2,4",4,0.3660803004167974,0.36608879966661334,l,l,True,False,False,1,1,3,1,3
1323,1,1,2,2,P,X,"1,3,2,4",1,0.268800999969244,0.2688103001564741,s,s,True,False,False,1,1,3,1,3
1323,1,1,3,3,R,L,"1,3,2,4",3,0.3164618997834623,0.3164723999798298,j,j,True,False,False,1,1,3,1,3
1323,1,1,4,4,P,H,"1,3,2,4",3,0.28340719966217875,0.2834167000837624,j,j,True,False,False,1,1,3,1,3
1323,1,1,5,5,R,R,"1,3,2,4",3,0.2887773998081684,0.2887883000075817,j,j,True,False,False,1,1,3,1,3
1323,1,1,6,6,P,H,"1,3,2,4",2,0.25133540015667677,0.2513446002267301,f,f,True,False,False,1,1,3,1,3
1323,1,1,7,7,R,L,"1,3,2,4",4,0.26512639969587326,0.2651359001174569,l,j,False,False,False,1,1,3,1,3
1323,1,1,7,7,R,L,"1,3,2,4",4,0.08340050000697374,0.3485662001185119,l,l,True,False,False,1,1,3,1,3
1323,1,1,8,8,P,H,"1,3,2,4",4,0.28266739984974265,0.28267670003697276,l,l,True,False,False,1,1,3,1,3
1323,1,1,9,9,R,L,"1,3,2,4",2,0.3010157002136111,0.30102530028671026,f,f,True,False,False,1,1,3,1,3
1323,1,1,10,10,P,H,"1,3,2,4",1,0.3174562999047339,0.31746699986979365,s,s,True,False,False,1,1,3,1,3
1323,1,1,11,11,R,L,"1,3,2,4",1,0.2645728997886181,0.2645832998678088,s,s,True,False,False,1,1,3,1,3
1323,1,1,12,12,P,H,"1,3,2,4",3,0.24930049991235137,0.24931069975718856,j,j,True,False,False,1,1,3,1,3
1323,1,1,13,13,R,T,"1,3,2,4",1,0.24988250015303493,0.24989099986851215,s,f,False,False,False,1,1,3,1,3
1323,1,1,13,13,R,T,"1,3,2,4",1,0.11670529982075095,0.3666230998933315,s,s,True,False,False,1,1,3,1,3
1323,1,1,14,14,P,H,"1,3,2,4",2,0.23394750012084842,0.23395679984241724,f,f,True,False,False,1,1,3,1,3
1323,1,1,15,15,R,L,"1,3,2,4",2,0.24897969979792833,0.24898810032755136,f,f,True,False,False,1,1,3,1,3
1323,1,1,16,16,P,H,"1,3,2,4",4,0.24987370008602738,0.24988289969041944,l,j,False,False,False,1,1,3,1,3
1323,1,1,16,16,P,H,"1,3,2,4",4,0.10012409975752234,0.3500345000065863,l,l,True,False,False,1,1,3,1,3
1323,1,2,17,1,R,X,"1,3,2,4",3,0.3663922999985516,0.36640150006860495,j,j,True,False,False,1,1,2,1,4
1323,1,2,18,2,P,X,"1,3,2,4",1,0.3327497001737356,0.3327588001266122,s,s,True,False,False,1,1,2,1,4
1323,1,2,19,3,R,L,"1,3,2,4",4,0.31712809996679425,0.3171373000368476,l,l,True,False,False,1,1,2,1,4
1323,1,2,20,4,P,H,"1,3,2,4",3,0.30010419990867376,0.3001133999787271,j,j,True,False,False,1,1,2,1,4
1323,1,2,21,5,R,L,"1,3,2,4",2,0.2683143001049757,0.26832310017198324,f,f,True,False,False,1,1,2,1,4
1323,1,2,22,6,P,H,"1,3,2,4",2,0.2503728000447154,0.2503836997784674,f,f,True,False,False,1,1,2,1,4
1323,1,2,23,7,R,H,"1,3,2,4",4,0.25082580000162125,0.25083599984645844,l,j,False,False,False,1,1,2,1,4
1323,1,2,23,7,R,H,"1,3,2,4",4,0.1001106002368033,0.350978400092572,l,l,True,False,False,1,1,2,1,4
1323,1,2,24,8,P,H,"1,3,2,4",4,0.2656086999922991,0.2656172001734376,l,l,True,False,False,1,1,2,1,4
1323,1,2,25,9,R,L,"1,3,2,4",3,0.3012017998844385,0.30121139995753765,j,j,True,False,False,1,1,2,1,4
1323,1,2,26,10,P,H,"1,3,2,4",1,0.3167937998659909,0.3168025999329984,s,s,True,False,False,1,1,2,1,4
1323,1,2,27,11,R,L,"1,3,2,4",1,0.25032110000029206,0.25033019995316863,s,s,True,False,False,1,1,2,1,4
1323,1,2,28,12,P,H,"1,3,2,4",3,0.3012661999091506,0.3012752002105117,j,l,False,False,False,1,1,2,1,4
1323,1,2,28,12,P,H,"1,3,2,4",3,0.11676020035520196,0.41806539986282587,j,j,True,False,False,1,1,2,1,4
1323,1,2,29,13,R,T,"1,3,2,4",1,0.2504106000997126,0.250420100055635,s,f,False,False,False,1,1,2,1,4
1323,1,2,29,13,R,T,"1,3,2,4",1,0.10031950008124113,0.3507695998996496,s,s,True,False,False,1,1,2,1,4
1323,1,2,30,14,P,H,"1,3,2,4",2,0.26737939985468984,0.2673885002732277,f,f,True,False,False,1,1,2,1,4
1323,1,2,31,15,R,L,"1,3,2,4",2,0.2337194997817278,0.2337283999659121,f,f,True,False,False,1,1,2,1,4
1323,1,2,32,16,P,H,"1,3,2,4",4,0.26695550000295043,0.26696430006995797,l,l,True,False,False,1,1,2,1,4
