participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,is_first_attempt,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
2,1,3,189,29,R,R,"1,2,4,3",2,0.2817941000685096,0.28180340002290905,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,190,30,P,H,"1,2,4,3",4,0.3317638000007719,0.33177349995821714,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,191,31,R,H,"1,2,4,3",4,0.3667029000353068,0.3667126998770982,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,192,32,P,H,"1,2,4,3",3,0.3156975000165403,0.31570610008202493,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,3,193,33,R,L,"1,2,4,3",2,0.265743900090456,0.26575460005551577,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,194,34,P,H,"1,2,4,3",1,0.31580800004303455,0.3158191000111401,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,3,195,35,R,T,"1,2,4,3",2,0.28284460003487766,0.2828536001034081,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,196,36,P,H,"1,2,4,3",2,0.28088789992034435,0.2808995000086725,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,197,37,R,H,"1,2,4,3",4,0.3502367998007685,0.3502468999940902,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,198,38,P,H,"1,2,4,3",4,0.266691799974069,0.2667023001704365,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,199,39,R,L,"1,2,4,3",1,0.3324415001552552,0.33245160011574626,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,3,200,40,P,H,"1,2,4,3",3,0.2996519000735134,0.29966160003095865,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,3,201,41,R,L,"1,2,4,3",4,0.2991454000584781,0.2991551000159234,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,202,42,P,H,"1,2,4,3",1,0.2828388998750597,0.28284889995120466,s,f,False,False,False,1,1,NA,NA,NA,NA
2,1,3,202,42,P,H,"1,2,4,3",1,0.1668219999410212,0.449700600001961,s,s,True,False,False,1,0,NA,NA,NA,NA
2,1,3,203,43,R,H,"1,2,4,3",3,0.36684759985655546,0.36685730004683137,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,3,204,44,P,H,"1,2,4,3",2,0.31621659989468753,0.31622570008039474,f,j,False,False,False,1,1,NA,NA,NA,NA
2,1,3,204,44,P,H,"1,2,4,3",2,0.0832863999530673,0.399540200131014,f,f,True,False,False,1,0,NA,NA,NA,NA
2,1,3,205,45,R,L,"1,2,4,3",4,0.34965200000442564,0.3496618000790477,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,206,46,P,H,"1,2,4,3",4,0.2996448997873813,0.2996539000887424,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,207,47,R,L,"1,2,4,3",1,0.31683959998190403,0.3168486999347806,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,3,208,48,P,H,"1,2,4,3",3,0.2819401000160724,0.2819492998532951,j,f,False,False,False,1,1,NA,NA,NA,NA
2,1,3,208,48,P,H,"1,2,4,3",3,0.4674280001781881,0.7494054997805506,j,j,True,False,False,1,0,NA,NA,NA,NA
2,1,3,209,49,R,L,"1,2,4,3",4,0.3329682999756187,0.332983500091359,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,210,50,P,H,"1,2,4,3",1,0.316530599957332,0.31654020003043115,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,3,211,51,R,H,"1,2,4,3",3,0.3326163000892848,0.33262569992803037,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,3,212,52,P,H,"1,2,4,3",2,0.315912599908188,0.315922100096941,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,213,53,R,H,"1,2,4,3",1,0.40023290016688406,0.40024270000867546,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,3,214,54,P,H,"1,2,4,3",4,0.2831307000014931,0.28314030007459223,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,215,55,R,T,"1,2,4,3",1,0.34910130011849105,0.3491109998431057,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,3,216,56,P,H,"1,2,4,3",3,0.316986900055781,0.3169970999006182,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,3,217,57,R,L,"1,2,4,3",3,0.3336987001821399,0.3337085999082774,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,3,218,58,P,H,"1,2,4,3",1,0.38237760006450117,0.38238670001737773,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,3,219,59,R,L,"1,2,4,3",2,0.33287909999489784,0.3328881000634283,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,220,60,P,H,"1,2,4,3",2,0.31676680012606084,0.3167775000911206,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,221,61,R,R,"1,2,4,3",2,0.28168060001917183,0.28168919985182583,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,222,62,P,H,"1,2,4,3",4,0.3161476000677794,0.31615760014392436,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,223,63,R,T,"1,2,4,3",2,0.2832196999806911,0.2832285000476986,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,224,64,P,H,"1,2,4,3",3,0.3334109000861645,0.3334199001546949,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,3,225,65,R,L,"1,2,4,3",3,0.31634019990451634,0.31635119998827577,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,3,226,66,P,H,"1,2,4,3",1,0.3491849999409169,0.3491953001357615,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,3,227,67,R,H,"1,2,4,3",1,0.2831882000900805,0.283197799930349,s,f,False,False,False,1,1,NA,NA,NA,NA
2,1,3,227,67,R,H,"1,2,4,3",1,0.03326769988052547,0.3164925000164658,s,s,True,False,False,1,0,NA,NA,NA,NA
2,1,3,228,68,P,H,"1,2,4,3",2,0.26573220011778176,0.2657412001863122,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,229,69,R,L,"1,2,4,3",3,0.3991727000102401,0.39918269985355437,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,3,230,70,P,H,"1,2,4,3",4,0.2830282999202609,0.28303819987922907,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,231,71,R,T,"1,2,4,3",3,0.3166384999640286,0.31664799991995096,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,3,232,72,P,H,"1,2,4,3",3,0.3830200000666082,0.38302890001796186,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,3,233,73,R,L,"1,2,4,3",2,0.3145504998974502,0.31456029997207224,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,234,74,P,H,"1,2,4,3",1,0.29895359999500215,0.29896370018832386,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,3,235,75,R,H,"1,2,4,3",4,0.3328153998591006,0.332824399927631,l,j,False,False,False,1,1,NA,NA,NA,NA
2,1,3,235,75,R,H,"1,2,4,3",4,0.46721600019373,0.8000737000256777,l,l,True,False,False,1,0,NA,NA,NA,NA
2,1,3,236,76,P,H,"1,2,4,3",2,0.331999400164932,0.33200849988497794,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,3,237,77,R,L,"1,2,4,3",1,0.35005890019237995,0.3500690998043865,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,3,238,78,P,H,"1,2,4,3",4,0.2827054001390934,0.2827151999808848,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,239,79,R,L,"1,2,4,3",4,0.31627659988589585,0.3162857999559492,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,3,240,80,P,H,"1,2,4,3",3,0.3503243001177907,0.3503334999550134,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,241,1,R,X,"1,2,4,3",1,0.36540080001577735,0.365409699967131,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,242,2,P,X,"1,2,4,3",1,0.2662728000432253,0.26628140010870993,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,243,3,R,L,"1,2,4,3",3,0.3004786998499185,0.3004874000325799,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,244,4,P,H,"1,2,4,3",2,0.28211039979942143,0.28212029999122024,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,245,5,R,H,"1,2,4,3",1,0.30014179996214807,0.30015129991807044,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,246,6,P,H,"1,2,4,3",4,0.3003973001614213,0.30040560010820627,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,247,7,R,L,"1,2,4,3",4,0.34964830009266734,0.34965709992684424,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,248,8,P,H,"1,2,4,3",3,0.33266340009868145,0.3326729000546038,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,249,9,R,T,"1,2,4,3",4,0.2998063999693841,0.2998162000440061,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,250,10,P,H,"1,2,4,3",1,0.3163973998744041,0.3164067000616342,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,251,11,R,L,"1,2,4,3",2,0.2669358002021909,0.2669442999176681,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,252,12,P,H,"1,2,4,3",2,0.3499781000427902,0.34998780000023544,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,253,13,R,R,"1,2,4,3",2,0.26556390011683106,0.2655731998383999,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,254,14,P,H,"1,2,4,3",4,0.3002766000572592,0.30028650001622736,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,255,15,R,L,"1,2,4,3",3,0.33247680007480085,0.3324858001433313,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,256,16,P,H,"1,2,4,3",3,0.3321023001335561,0.3321118000894785,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,257,17,R,L,"1,2,4,3",2,0.8823648001998663,0.8823736999183893,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,258,18,P,H,"1,2,4,3",1,0.4831173999700695,0.4831262999214232,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,259,19,R,T,"1,2,4,3",2,0.5163292998913676,0.5163382000755519,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,260,20,P,H,"1,2,4,3",2,0.5005874999333173,0.5005985000170767,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,261,21,R,L,"1,2,4,3",1,0.5162708999123424,0.5162801002152264,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,262,22,P,H,"1,2,4,3",4,0.5499481000006199,0.5499576001893729,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,263,23,R,T,"1,2,4,3",1,0.4657874999102205,0.46579649997875094,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,264,24,P,H,"1,2,4,3",3,0.483344100182876,0.4833529000170529,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,265,25,R,L,"1,2,4,3",3,0.5327410001773387,0.5327502000145614,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,266,26,P,H,"1,2,4,3",1,0.5335595000069588,0.5335688998457044,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,267,27,R,L,"1,2,4,3",4,0.4990515001118183,0.4990602000616491,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,268,28,P,H,"1,2,4,3",2,0.5172194999177009,0.5172288999892771,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,269,29,R,T,"1,2,4,3",4,0.4833027001004666,0.4833118000533432,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,270,30,P,H,"1,2,4,3",4,0.5496743000112474,0.549683399964124,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,271,31,R,R,"1,2,4,3",4,0.5670356000773609,0.5670443999115378,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,272,32,P,H,"1,2,4,3",3,0.49988809996284544,0.4998969999141991,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,273,33,R,L,"1,2,4,3",1,0.4323089001700282,0.4323174001183361,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,274,34,P,H,"1,2,4,3",1,0.46664740005508065,0.46665889979340136,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,275,35,R,H,"1,2,4,3",2,0.46535840001888573,0.4653674999717623,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,276,36,P,H,"1,2,4,3",2,0.5333149000070989,0.5333251999691129,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,277,37,R,L,"1,2,4,3",3,0.4819523000624031,0.48196180001832545,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,278,38,P,H,"1,2,4,3",4,0.4493564001750201,0.4493650998920202,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,279,39,R,T,"1,2,4,3",3,0.43356569996103644,0.4335747000295669,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,280,40,P,H,"1,2,4,3",3,0.4667708999477327,0.4667806001380086,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,281,41,R,H,"1,2,4,3",1,0.5005759000778198,0.5005864000413567,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,282,42,P,H,"1,2,4,3",1,0.4506011998746544,0.4506105000618845,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,283,43,R,H,"1,2,4,3",2,0.4160755998454988,0.4160851000342518,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,284,44,P,H,"1,2,4,3",2,0.4337967000901699,0.4338064999319613,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,285,45,R,L,"1,2,4,3",1,0.33322810009121895,0.3332374000456184,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,286,46,P,H,"1,2,4,3",4,0.4337084998842329,0.4337170999497175,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,287,47,R,L,"1,2,4,3",3,0.3487456999719143,0.34875390003435314,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,288,48,P,H,"1,2,4,3",3,0.41513420012779534,0.4151429000776261,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,289,49,R,H,"1,2,4,3",1,0.4166443001013249,0.4166540999431163,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,290,50,P,H,"1,2,4,3",1,0.366015600040555,0.36602509999647737,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,291,51,R,L,"1,2,4,3",4,0.34949590009637177,0.34950480004772544,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,292,52,P,H,"1,2,4,3",2,0.3827724000439048,0.38278169999830425,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,293,53,R,L,"1,2,4,3",1,0.3001759999897331,0.30018549994565547,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,294,54,P,H,"1,2,4,3",4,1.9007107000797987,1.900720200035721,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,295,55,R,L,"1,2,4,3",3,0.34893039986491203,0.34893999993801117,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,296,56,P,H,"1,2,4,3",3,1.0327882999554276,1.03281160001643,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,297,57,R,L,"1,2,4,3",4,0.29974020016379654,0.2997499001212418,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,298,58,P,H,"1,2,4,3",1,0.3167614999692887,0.31677419994957745,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,299,59,R,T,"1,2,4,3",4,0.3498189998790622,0.3498293000739068,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,300,60,P,H,"1,2,4,3",2,0.31675160001032054,0.3167606999631971,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,301,61,R,T,"1,2,4,3",4,0.36627330002374947,0.3662827000953257,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,302,62,P,H,"1,2,4,3",4,0.316389599815011,0.31639879988506436,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,303,63,R,R,"1,2,4,3",4,0.2998271998949349,0.2998363000806421,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,304,64,P,H,"1,2,4,3",3,0.3322637998498976,0.33227279991842806,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,305,65,R,H,"1,2,4,3",3,0.3998171999119222,0.3998281001113355,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,306,66,P,H,"1,2,4,3",1,0.33291390002705157,0.33292339998297393,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,307,67,R,L,"1,2,4,3",2,0.2825023999903351,0.28251200006343424,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,308,68,P,H,"1,2,4,3",2,0.3489475999958813,0.3489578999578953,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,309,69,R,R,"1,2,4,3",2,0.35005120001733303,0.35006200009956956,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,310,70,P,H,"1,2,4,3",4,0.3165273000486195,0.3165370000060648,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,311,71,R,T,"1,2,4,3",2,0.3312429999932647,0.33125219983048737,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,312,72,P,H,"1,2,4,3",3,0.3496868999209255,0.3496976001188159,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,313,73,R,L,"1,2,4,3",1,0.3319124998524785,0.3319222000427544,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,314,74,P,H,"1,2,4,3",1,0.4329689000733197,0.43300389987416565,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,4,315,75,R,H,"1,2,4,3",2,0.5328343000728637,0.532844299916178,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,316,76,P,H,"1,2,4,3",2,0.5666312999092042,0.5666410000994802,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,4,317,77,R,L,"1,2,4,3",3,0.5659987998660654,0.5660077999345958,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,318,78,P,H,"1,2,4,3",4,0.4499103999696672,0.44991960003972054,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,4,319,79,R,T,"1,2,4,3",3,0.4328278999309987,0.43283839989453554,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,4,320,80,P,H,"1,2,4,3",3,0.4328215999994427,0.43283020006492734,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,321,1,R,X,"1,2,4,3",1,0.35036859987303615,0.350378000177443,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,322,2,P,X,"1,2,4,3",1,0.3334768998902291,0.3334861998446286,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,323,3,R,R,"1,2,4,3",1,0.31588589982129633,0.3158950998913497,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,324,4,P,H,"1,2,4,3",2,0.33173549990169704,0.33174569997936487,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,325,5,R,L,"1,2,4,3",3,0.3660357999615371,0.3660448999144137,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,326,6,P,H,"1,2,4,3",4,0.34954570000991225,0.3495547000784427,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,327,7,R,L,"1,2,4,3",2,0.349811099935323,0.34981999988667667,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,328,8,P,H,"1,2,4,3",3,0.3823067999910563,0.38231840007938445,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,329,9,R,L,"1,2,4,3",1,0.3156560999341309,0.315665400121361,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,330,10,P,H,"1,2,4,3",1,0.3490522000938654,0.3490619999356568,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,331,11,R,L,"1,2,4,3",4,0.3328584001865238,0.3328676999080926,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,332,12,P,H,"1,2,4,3",2,0.33373759989626706,0.3337467999663204,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,333,13,R,T,"1,2,4,3",4,0.29874600004404783,0.2987554999999702,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,334,14,P,H,"1,2,4,3",4,0.3328910998534411,0.33290000003762543,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,335,15,R,L,"1,2,4,3",2,0.28286190005019307,0.2828713001217693,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,336,16,P,H,"1,2,4,3",3,0.3163416001480073,0.31635119998827577,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,337,17,R,L,"1,2,4,3",3,0.3336366000585258,0.33364540012553334,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,338,18,P,H,"1,2,4,3",1,0.3158207000233233,0.31583019997924566,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,339,19,R,L,"1,2,4,3",4,0.31569049996323884,0.3156997000332922,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,340,20,P,H,"1,2,4,3",2,0.2994409000966698,0.29945000004954636,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,341,21,R,H,"1,2,4,3",3,0.3492825001012534,0.349291899939999,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,342,22,P,H,"1,2,4,3",4,0.2999698000494391,0.29998010001145303,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,343,23,R,H,"1,2,4,3",1,0.28321660007350147,0.28322599991224706,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,344,24,P,H,"1,2,4,3",3,0.3332845000550151,0.3332939001265913,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,345,25,R,L,"1,2,4,3",4,0.29962909989990294,0.2996382999699563,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,346,26,P,H,"1,2,4,3",1,0.3164196000434458,0.31642920011654496,s,f,False,False,False,1,1,NA,NA,NA,NA
2,1,5,346,26,P,H,"1,2,4,3",1,0.0666765000205487,0.383131799986586,s,s,True,False,False,1,0,NA,NA,NA,NA
2,1,5,347,27,R,H,"1,2,4,3",3,0.3160723999608308,0.31608120002783835,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,348,28,P,H,"1,2,4,3",2,0.3168432000093162,0.3168522999621928,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,349,29,R,L,"1,2,4,3",2,0.2664129000622779,0.26642360002733767,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,350,30,P,H,"1,2,4,3",4,0.31690409989096224,0.31691300007514656,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,351,31,R,L,"1,2,4,3",1,0.30005250009708107,0.3000613001640886,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,352,32,P,H,"1,2,4,3",3,0.3156534000299871,0.31566309998743236,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,353,33,R,L,"1,2,4,3",3,0.2992970999330282,0.29930640012025833,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,354,34,P,H,"1,2,4,3",1,0.7329611999448389,0.7329707001335919,s,f,False,False,False,1,1,NA,NA,NA,NA
2,1,5,354,34,P,H,"1,2,4,3",1,0.2000445001758635,0.9330438999459147,s,s,True,False,False,1,0,NA,NA,NA,NA
2,1,5,355,35,R,T,"1,2,4,3",3,0.41681729978881776,0.4168255999684334,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,356,36,P,H,"1,2,4,3",2,0.38351469999179244,0.38352550007402897,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,357,37,R,L,"1,2,4,3",2,0.3655348001047969,0.36554610007442534,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,358,38,P,H,"1,2,4,3",4,0.3667518999427557,0.3667614001315087,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,359,39,R,L,"1,2,4,3",1,0.3662656999658793,0.366276599932462,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,360,40,P,H,"1,2,4,3",3,0.36560879996977746,0.36561769992113113,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,361,41,R,H,"1,2,4,3",2,0.33306839992292225,0.3330792000051588,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,362,42,P,H,"1,2,4,3",1,0.3497880999930203,0.34979759994894266,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,363,43,R,H,"1,2,4,3",4,0.366091099800542,0.3661005001049489,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,364,44,P,H,"1,2,4,3",2,0.38351610000245273,0.383526099845767,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,365,45,R,T,"1,2,4,3",4,0.482636199798435,0.48264560010284185,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,366,46,P,H,"1,2,4,3",4,0.44761759997345507,0.4476269001606852,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,367,47,R,R,"1,2,4,3",4,0.38119539991021156,0.3812047000974417,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,368,48,P,H,"1,2,4,3",3,0.36721620010212064,0.36722539993934333,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,369,49,R,H,"1,2,4,3",3,0.3991318999323994,0.39914069999940693,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,370,50,P,H,"1,2,4,3",1,0.33297690004110336,0.33298609987832606,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,371,51,R,L,"1,2,4,3",4,0.3502086999360472,0.35021790000610054,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,372,52,P,H,"1,2,4,3",2,0.3835820001550019,0.38359090010635555,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,373,53,R,H,"1,2,4,3",3,0.36609719996340573,0.3661062999162823,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,374,54,P,H,"1,2,4,3",4,0.4167573999147862,0.41676599998027086,l,l,True,False,False,1,1,NA,NA,NA,NA
2,1,5,375,55,R,T,"1,2,4,3",3,0.4166077000554651,0.4166174998972565,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,376,56,P,H,"1,2,4,3",3,0.40025529987178743,0.40026420005597174,j,j,True,False,False,1,1,NA,NA,NA,NA
2,1,5,377,57,R,L,"1,2,4,3",2,0.39947549998760223,0.39948490005917847,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,378,58,P,H,"1,2,4,3",1,0.4336601998656988,0.43366899993270636,s,s,True,False,False,1,1,NA,NA,NA,NA
2,1,5,379,59,R,T,"1,2,4,3",2,0.35062519996427,0.35063400003127754,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,380,60,P,H,"1,2,4,3",2,0.3833594999741763,0.38336810003966093,f,f,True,False,False,1,1,NA,NA,NA,NA
2,1,5,381,61,R,R,"1,2,4,3",2,0.48359000007621944,0.48360089980997145,f,f,True,False,False,1,1,NA,NA,NA,NA
