participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch
1353,1,1,1,1,R,X,"1,3,2,4",1,0.504831500002183,0.5048412999603897,s,s,True,False,False,1
1353,1,1,2,2,P,X,"1,3,2,4",1,0.30278270004782826,0.3027946000220254,s,s,True,False,False,1
1353,1,1,3,3,R,H,"1,3,2,4",3,0.33024929999373853,0.3302586000645533,j,j,True,False,False,1
1353,1,1,4,4,P,H,"1,3,2,4",3,0.26797050004824996,0.26797919999808073,j,j,True,False,False,1
1353,1,1,5,5,R,H,"1,3,2,4",2,0.26774079992901534,0.2677497999975458,f,f,True,False,False,1
1353,1,1,6,6,P,H,"1,3,2,4",2,0.2333126999437809,0.23332380002830178,f,f,True,False,False,1
1353,1,1,7,7,R,R,"1,3,2,4",2,0.26889339997433126,0.26890379993710667,f,f,True,False,False,1
1353,1,1,8,8,P,H,"1,3,2,4",4,0.2666404000483453,0.26664960000198334,l,j,False,False,False,1
1353,1,1,8,8,P,H,"1,3,2,4",4,0.06673700001556426,0.3334149000002071,l,l,True,False,False,1
1353,1,1,9,9,R,L,"1,3,2,4",3,0.3009250999893993,0.30093450006097555,j,j,True,False,False,1
1353,1,1,10,10,P,H,"1,3,2,4",1,0.24889560008887202,0.24890549993142486,s,s,True,False,False,1
1353,1,1,11,11,R,L,"1,3,2,4",1,0.2595423999009654,0.2595423999009654,NoGo,s,False,True,False,1
1353,1,1,12,12,P,H,"1,3,2,4",3,0.2996777999214828,0.2996878999983892,j,j,True,False,False,1
1353,1,1,13,13,R,H,"1,3,2,4",3,0.2259663000004366,0.2259663000004366,NoGo,j,False,True,False,1
1353,1,1,14,14,P,H,"1,3,2,4",2,0.8002431000350043,0.8002520999871194,f,f,True,False,False,1
1353,1,1,15,15,R,L,"1,3,2,4",4,0.3088076999410987,0.3088076999410987,NoGo,l,False,True,False,1
1353,1,1,16,16,P,H,"1,3,2,4",4,0.31711529998574406,0.3171257999492809,l,l,True,False,False,1
1353,1,1,17,17,R,H,"1,3,2,4",1,0.28289740008767694,0.28290719992946833,s,f,False,False,False,1
1353,1,1,17,17,R,H,"1,3,2,4",1,0.06687360000796616,0.3498227000236511,s,s,True,False,False,1
1353,1,1,18,18,P,H,"1,3,2,4",1,0.2678612000308931,0.26787049998529255,s,s,True,False,False,1
1353,1,1,19,19,R,L,"1,3,2,4",2,0.25054220005404204,0.25055200001224875,f,f,True,False,False,1
1353,1,1,20,20,P,H,"1,3,2,4",3,0.5184940999606624,0.5185051000444219,j,j,True,False,False,1
1353,1,1,21,21,R,L,"1,3,2,4",3,0.25009260000661016,0.2501014999579638,j,j,True,False,False,1
1353,1,1,22,22,P,H,"1,3,2,4",2,0.25095570005942136,0.25096460001077503,f,f,True,False,False,1
1353,1,1,23,23,R,T,"1,3,2,4",3,0.31816130003426224,0.31817089999094605,j,j,True,False,False,1
1353,1,1,24,24,P,H,"1,3,2,4",4,0.3518057999899611,0.35181750007905066,l,l,True,False,False,1
1353,1,1,25,25,R,L,"1,3,2,4",4,0.2839881000109017,0.28399730008095503,l,l,True,False,False,1
1353,1,1,26,26,P,H,"1,3,2,4",1,0.3004106000298634,0.30042059998959303,s,s,True,False,False,1
1353,1,1,27,27,R,H,"1,3,2,4",1,0.29961079999338835,0.29962119995616376,s,f,False,False,False,1
1353,1,1,27,27,R,H,"1,3,2,4",1,0.06675629992969334,0.36640840000472963,s,s,True,False,False,1
1353,1,1,28,28,P,H,"1,3,2,4",3,0.30077490000985563,0.3007841999642551,j,j,True,False,False,1
1353,1,1,29,29,R,T,"1,3,2,4",1,0.2674400999676436,0.2674488000338897,s,f,False,False,False,1
1353,1,1,29,29,R,T,"1,3,2,4",1,0.05050380004104227,0.31798120005987585,s,s,True,False,False,1
1353,1,1,30,30,P,H,"1,3,2,4",2,0.2504376999568194,0.25044630002230406,f,f,True,False,False,1
1353,1,1,31,31,R,T,"1,3,2,4",1,0.2852004999294877,0.2852102000033483,s,s,True,False,False,1
1353,1,1,32,32,P,H,"1,3,2,4",4,0.3265892000636086,0.3265892000636086,NoGo,l,False,True,False,1
1353,1,1,33,33,R,L,"1,3,2,4",2,0.284526800038293,0.2845361999934539,f,f,True,False,False,1
1353,1,1,34,34,P,H,"1,3,2,4",1,0.2748128999955952,0.2748128999955952,NoGo,s,False,True,False,1
1353,1,1,35,35,R,L,"1,3,2,4",1,0.3332117999671027,0.3332207999192178,s,s,True,False,False,1
1353,1,1,36,36,P,H,"1,3,2,4",3,0.31788810004945844,0.31789730000309646,j,j,True,False,False,1
1353,1,1,37,37,R,T,"1,3,2,4",1,0.3008258000481874,0.30083650001324713,s,s,True,False,False,1
1353,1,1,38,38,P,H,"1,3,2,4",2,0.23365770000964403,0.23366709996480495,f,f,True,False,False,1
1353,1,1,39,39,R,L,"1,3,2,4",2,0.2510097000049427,0.2510185999562964,f,f,True,False,False,1
1353,1,1,40,40,P,H,"1,3,2,4",4,0.3099311999976635,0.3099311999976635,NoGo,l,False,True,False,1
1353,1,1,41,41,R,T,"1,3,2,4",2,0.26670240005478263,0.2667113998904824,f,f,True,False,False,1
1353,1,1,42,42,P,H,"1,3,2,4",1,0.2670260000741109,0.2670349999098107,s,s,True,False,False,1
1353,1,1,43,43,R,L,"1,3,2,4",3,0.24284439999610186,0.24284439999610186,NoGo,f,False,True,False,1
1353,1,1,44,44,P,H,"1,3,2,4",3,0.3334239999530837,0.3334333000238985,j,j,True,False,False,1
1353,1,1,45,45,R,R,"1,3,2,4",3,0.248689099913463,0.24869839998427778,j,j,True,False,False,1
1353,1,1,46,46,P,H,"1,3,2,4",2,0.23406919999979436,0.23407889995723963,f,f,True,False,False,1
1353,1,1,47,47,R,H,"1,3,2,4",2,0.28335480007808656,0.28336379991378635,f,f,True,False,False,1
1353,1,1,48,48,P,H,"1,3,2,4",4,0.2674558999715373,0.2674665000522509,l,j,False,False,False,1
1353,1,1,48,48,P,H,"1,3,2,4",4,0.2335232999175787,0.501023199991323,l,l,True,False,False,1
