participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch
133,1,1,41,41,R,T,"1,2,3,4",2,0.26672439998947084,0.2667338999453932,f,f,True,False,True,0
133,1,1,42,42,P,H,"1,2,3,4",1,0.26707469997927547,0.2670839000493288,s,s,True,False,True,0
133,1,1,43,43,R,H,"1,2,3,4",3,0.3011153999250382,0.3011255000019446,j,j,True,False,True,0
133,1,1,44,44,P,H,"1,2,3,4",2,0.24298560002353042,0.24298560002353042,NoGo,f,False,True,True,0
133,1,1,45,45,R,T,"1,2,3,4",1,0.3506576999789104,0.35066739993635565,s,s,True,False,True,0
133,1,1,46,46,P,H,"1,2,3,4",3,0.3999265000456944,0.3999383000191301,j,j,True,False,True,0
133,1,1,47,47,R,L,"1,2,3,4",3,0.26636480004526675,0.26637580001261085,j,j,True,False,True,0
133,1,1,48,48,P,H,"1,2,3,4",4,0.33339849999174476,0.3334077000617981,l,l,True,False,True,0
133,1,1,49,49,R,L,"1,2,3,4",1,0.3666932999622077,0.36670420004520565,s,s,True,False,True,0
133,1,1,50,50,P,H,"1,2,3,4",1,0.28211379994172603,0.2821241000201553,s,s,True,False,True,0
133,1,1,51,51,R,L,"1,2,3,4",4,0.3501856999937445,0.3501970999641344,l,j,False,False,True,0
133,1,1,51,51,R,L,"1,2,3,4",4,0.21680990001186728,0.5670415000058711,l,l,True,False,True,0
133,1,1,52,52,P,H,"1,2,3,4",2,0.28392720001284033,0.2839364999672398,f,f,True,False,True,0
133,1,1,53,53,R,L,"1,2,3,4",3,0.2838055999018252,0.28381479997187853,j,j,True,False,True,0
133,1,1,54,54,P,H,"1,2,3,4",3,0.28227620001416653,0.2822853000834584,j,j,True,False,True,0
133,1,1,55,55,R,R,"1,2,3,4",3,0.28104699996765703,0.28106000006664544,j,j,True,False,True,0
133,1,1,56,56,P,H,"1,2,3,4",4,0.2700708999764174,0.27008009993005544,l,j,False,False,True,0
133,1,1,56,56,P,H,"1,2,3,4",4,0.0507638999260962,0.32088709995150566,l,l,True,False,True,0
133,1,1,57,57,R,H,"1,2,3,4",4,0.30103309999685735,0.30104320007376373,l,l,True,False,True,0
133,1,1,58,58,P,H,"1,2,3,4",1,0.3200780999613926,0.32008860004134476,s,s,True,False,True,0
133,1,1,59,59,R,H,"1,2,3,4",1,0.3037330999504775,0.30374260002281517,s,s,True,False,True,0
133,1,1,60,60,P,H,"1,2,3,4",2,0.27068630000576377,0.27069599996320903,f,f,True,False,True,0
133,1,1,61,61,R,L,"1,2,3,4",3,0.30291019997093827,0.3029195999260992,j,l,False,False,True,0
133,1,1,61,61,R,L,"1,2,3,4",3,0.4170326000312343,0.719985399977304,j,j,True,False,True,0
133,1,1,62,62,P,H,"1,2,3,4",3,0.27594070008490235,0.27594070008490235,NoGo,j,False,True,True,0
133,1,1,63,63,R,L,"1,2,3,4",4,0.3336955000413582,0.33370540000032634,l,l,True,False,True,0
133,1,1,64,64,P,H,"1,2,3,4",4,0.2585747999837622,0.2585747999837622,NoGo,l,False,True,True,0
133,1,1,65,65,R,L,"1,2,3,4",2,0.333428299985826,0.3334386000642553,f,f,True,False,True,0
133,1,1,66,66,P,H,"1,2,3,4",1,0.27415149996522814,0.27415149996522814,NoGo,s,False,True,True,0
133,1,1,67,67,R,L,"1,2,3,4",2,0.33347369998227805,0.3334827000508085,f,f,True,False,True,0
133,1,1,68,68,P,H,"1,2,3,4",2,0.30080850003287196,0.30081990000326186,f,f,True,False,True,0
133,1,1,69,69,R,R,"1,2,3,4",2,0.35013479995541275,0.3501444000285119,f,f,True,False,True,0
133,1,1,70,70,P,H,"1,2,3,4",3,2.2861849000910297,2.286194499931298,j,j,True,False,True,0
133,1,1,71,71,R,L,"1,2,3,4",4,0.33504119992721826,0.33505090000107884,l,l,True,False,True,0
133,1,1,72,72,P,H,"1,2,3,4",4,0.3020915000233799,0.3021010000957176,l,l,True,False,True,0
133,1,1,73,73,R,L,"1,2,3,4",3,0.3009303999133408,0.30093959998339415,j,j,True,False,True,0
133,1,1,74,74,P,H,"1,2,3,4",1,0.31790749996434897,0.31791799992788583,s,s,True,False,True,0
133,1,1,75,75,R,T,"1,2,3,4",3,0.28489969996735454,0.28490970004349947,j,j,True,False,True,0
133,1,1,76,76,P,H,"1,2,3,4",2,0.2843239000067115,0.28433360008057207,f,f,True,False,True,0
133,1,1,77,77,R,T,"1,2,3,4",3,0.3001759999897331,0.30018609995022416,j,j,True,False,True,0
133,1,1,78,78,P,H,"1,2,3,4",3,0.2593625000445172,0.2593625000445172,NoGo,j,False,True,True,0
133,1,1,79,79,R,L,"1,2,3,4",4,0.3158719000639394,0.3158820999087766,l,l,True,False,True,0
133,1,1,80,80,P,H,"1,2,3,4",4,0.31865490006748587,0.31866689992602915,l,l,True,False,True,0
133,1,1,81,1,R,X,"1,2,3,4",3,0.36757829994894564,0.3675883000250906,j,j,True,False,False,1
133,1,1,82,2,P,X,"1,2,3,4",1,1.7359059000154957,1.7359157999744639,s,s,True,False,False,1
133,1,1,83,3,R,L,"1,2,3,4",2,0.34872040001209825,0.34873050008900464,f,f,True,False,False,1
133,1,1,84,4,P,H,"1,2,3,4",2,0.26749830006156117,0.26750829990487546,f,f,True,False,False,1
133,1,1,85,5,R,R,"1,2,3,4",2,0.2673406999092549,0.2673505999846384,f,f,True,False,False,1
133,1,1,86,6,P,H,"1,2,3,4",3,0.5512147000990808,0.551223999937065,j,j,True,False,False,1
133,1,1,87,7,R,H,"1,2,3,4",3,0.9361607000464574,0.9361708000069484,j,j,True,False,False,1
133,1,1,88,8,P,H,"1,2,3,4",4,0.28413909999653697,0.2841492999577895,l,l,True,False,False,1
133,1,1,89,9,R,L,"1,2,3,4",2,0.3006587999407202,0.30066960002295673,f,f,True,False,False,1
133,1,1,90,10,P,H,"1,2,3,4",1,0.3020199000602588,0.3020303000230342,s,s,True,False,False,1
133,1,1,91,11,R,T,"1,2,3,4",2,0.2512527999933809,0.2512653999729082,f,f,True,False,False,1
133,1,1,92,12,P,H,"1,2,3,4",2,0.30118069995660335,0.3011909000342712,f,f,True,False,False,1
133,1,1,93,13,R,H,"1,2,3,4",3,0.2672424999764189,0.26725290005560964,j,j,True,False,False,1
133,1,1,94,14,P,H,"1,2,3,4",3,0.23419620003551245,0.2342058999929577,j,j,True,False,False,1
133,1,1,95,15,R,R,"1,2,3,4",3,0.2515086999628693,0.25151840003672987,j,j,True,False,False,1
133,1,1,96,16,P,H,"1,2,3,4",4,0.27601330005563796,0.27601330005563796,NoGo,l,False,True,False,1
133,1,1,97,17,R,L,"1,2,3,4",2,0.26699479995295405,0.2670066000428051,f,f,True,False,False,1
133,1,1,98,18,P,H,"1,2,3,4",1,0.3001211000373587,0.30013299989514053,s,s,True,False,False,1
133,1,1,99,19,R,H,"1,2,3,4",3,0.3007428999990225,0.3007526999572292,j,j,True,False,False,1
133,1,1,100,20,P,H,"1,2,3,4",2,0.27706930006388575,0.27706930006388575,NoGo,f,False,True,False,1
133,1,1,101,21,R,H,"1,2,3,4",2,0.23384450003504753,0.23385610000696033,f,f,True,False,False,1
133,1,1,102,22,P,H,"1,2,3,4",3,0.2844645999139175,0.28447509999386966,j,j,True,False,False,1
133,1,1,103,23,R,T,"1,2,3,4",2,0.25177770003210753,0.2517885999986902,f,f,True,False,False,1
133,1,1,104,24,P,H,"1,2,3,4",4,0.35141560004558414,0.3514269000152126,l,l,True,False,False,1
133,1,1,105,25,R,L,"1,2,3,4",4,0.28581340005621314,0.2858225000090897,l,l,True,False,False,1
133,1,1,106,26,P,H,"1,2,3,4",1,0.3172568998998031,0.3172663999721408,s,s,True,False,False,1
133,1,1,107,27,R,H,"1,2,3,4",1,0.2753696000436321,0.2753696000436321,NoGo,s,False,True,False,1
133,1,1,108,28,P,H,"1,2,3,4",2,0.3004683000035584,0.30047939997166395,f,j,False,False,False,1
133,1,1,108,28,P,H,"1,2,3,4",2,0.3502001999877393,0.6507100999588147,f,f,True,False,False,1
133,1,1,109,29,R,L,"1,2,3,4",4,0.3846092000603676,0.384619600023143,l,l,True,False,False,1
133,1,1,110,30,P,H,"1,2,3,4",3,,,NoGo,None,True,True,False,1
133,1,1,111,31,R,H,"1,2,3,4",3,0.2838875000597909,0.28389760002028197,j,j,True,False,False,1
133,1,1,112,32,P,H,"1,2,3,4",4,0.3187937999609858,0.3188036000356078,l,l,True,False,False,1
133,1,1,113,33,R,L,"1,2,3,4",2,0.3512019000481814,0.3512116000056267,f,f,True,False,False,1
133,1,1,114,34,P,H,"1,2,3,4",1,0.3345369999296963,0.3345469000050798,s,s,True,False,False,1
133,1,1,115,35,R,L,"1,2,3,4",4,0.41743169992696494,0.417441500001587,l,l,True,False,False,1
133,1,1,116,36,P,H,"1,2,3,4",2,0.30020009994041175,0.3002107000211254,f,f,True,False,False,1
133,1,1,117,37,R,L,"1,2,3,4",3,0.284289599978365,0.2842991999350488,j,j,True,False,False,1
133,1,1,118,38,P,H,"1,2,3,4",3,0.31698250002227724,0.3170167999342084,j,j,True,False,False,1
133,1,1,119,39,R,H,"1,2,3,4",4,0.3761247000657022,0.3761247000657022,NoGo,l,False,True,False,1
133,1,1,120,40,P,H,"1,2,3,4",4,0.35000410000793636,0.3500153999775648,l,l,True,False,False,1
133,1,1,121,41,R,T,"1,2,3,4",3,0.3171648000134155,0.317174700088799,j,j,True,False,False,1
133,1,1,122,42,P,H,"1,2,3,4",1,0.34975160006433725,0.34976220002863556,s,s,True,False,False,1
133,1,1,123,43,R,T,"1,2,3,4",3,,,NoGo,None,True,True,False,1
133,1,1,124,44,P,H,"1,2,3,4",2,0.2998098999960348,0.29981919995043427,f,f,True,False,False,1
133,1,1,125,45,R,T,"1,2,3,4",1,0.3265438999515027,0.3265438999515027,NoGo,s,False,True,False,1
133,1,1,126,46,P,H,"1,2,3,4",3,0.3504586999770254,0.3504685000516474,j,j,True,False,False,1
133,1,1,127,47,R,T,"1,2,3,4",2,0.3676578999729827,0.36766870005521923,f,f,True,False,False,1
133,1,1,128,48,P,H,"1,2,3,4",4,0.3175804999191314,0.317590199992992,l,l,True,False,False,1
133,1,1,129,49,R,H,"1,2,3,4",3,0.33391559997107834,0.3339263000525534,j,j,True,False,False,1
133,1,1,130,50,P,H,"1,2,3,4",1,0.3162941000191495,0.316306299995631,s,s,True,False,False,1
133,1,1,131,51,R,T,"1,2,3,4",3,0.33398009999655187,0.33399269997607917,j,j,True,False,False,1
133,1,1,132,52,P,H,"1,2,3,4",2,0.2840258999494836,0.284034900018014,f,f,True,False,False,1
133,1,1,133,53,R,L,"1,2,3,4",1,0.30155510001350194,0.30156420008279383,s,s,True,False,False,1
133,1,1,134,54,P,H,"1,2,3,4",3,0.3192062000744045,0.3192156999139115,j,j,True,False,False,1
133,1,1,135,55,R,H,"1,2,3,4",2,0.33572960004676133,0.3357407000148669,f,f,True,False,False,1
133,1,1,136,56,P,H,"1,2,3,4",4,0.36893739993683994,0.3689477000152692,l,l,True,False,False,1
133,1,1,137,57,R,T,"1,2,3,4",2,0.26905989996157587,0.269069500034675,f,f,True,False,False,1
133,1,1,138,58,P,H,"1,2,3,4",1,0.31019539991393685,0.31019539991393685,NoGo,s,False,True,False,1
133,1,1,139,59,R,T,"1,2,3,4",4,0.3510296999011189,0.3510396999772638,l,l,True,False,False,1
133,1,1,140,60,P,H,"1,2,3,4",2,0.31667229998856783,0.31668289995286614,f,f,True,False,False,1
133,1,1,141,61,R,T,"1,2,3,4",4,0.40179569995962083,0.40180630004033446,l,l,True,False,False,1
133,1,1,142,62,P,H,"1,2,3,4",3,0.3513264999492094,0.3513379000360146,j,j,True,False,False,1
133,1,1,143,63,R,L,"1,2,3,4",2,0.38521149998996407,0.38522159995045513,f,f,True,False,False,1
133,1,1,144,64,P,H,"1,2,3,4",4,0.35210799996275455,0.35211790003813803,l,l,True,False,False,1
133,1,1,145,65,R,L,"1,2,3,4",1,0.31686789996456355,0.31687800004146993,s,s,True,False,False,1
133,1,1,146,66,P,H,"1,2,3,4",1,0.3185430000303313,0.3185530999908224,s,s,True,False,False,1
133,1,1,147,67,R,R,"1,2,3,4",1,0.2849176999880001,0.2849272000603378,s,s,True,False,False,1
133,1,1,148,68,P,H,"1,2,3,4",2,0.2853694000514224,0.28537969989702106,f,f,True,False,False,1
133,1,1,149,69,R,L,"1,2,3,4",4,0.33392330002970994,0.33393309998791665,l,l,True,False,False,1
133,1,1,150,70,P,H,"1,2,3,4",3,0.3015100999036804,0.3015198999783024,j,j,True,False,False,1
133,1,1,151,71,R,L,"1,2,3,4",2,0.33550359995570034,0.3355161000508815,f,f,True,False,False,1
133,1,1,152,72,P,H,"1,2,3,4",4,0.30958390003070235,0.30958390003070235,NoGo,l,False,True,False,1
133,1,1,153,73,R,T,"1,2,3,4",3,0.29867980000562966,0.2986891999607906,j,j,True,False,False,1
133,1,1,154,74,P,H,"1,2,3,4",1,0.28377460001502186,0.28378450009040534,s,s,True,False,False,1
133,1,1,155,75,R,L,"1,2,3,4",2,0.28544850007165223,0.2854579999111593,f,f,True,False,False,1
133,1,1,156,76,P,H,"1,2,3,4",2,0.28471369994804263,0.28472330002114177,f,f,True,False,False,1
133,1,1,157,77,R,H,"1,2,3,4",3,0.29307849996257573,0.29307849996257573,NoGo,j,False,True,False,1
133,1,1,158,78,P,H,"1,2,3,4",3,0.20040309999603778,0.2004136999603361,j,j,True,False,False,1
133,1,1,159,79,R,L,"1,2,3,4",4,0.30086620000656694,0.30087779997847974,l,l,True,False,False,1
133,1,1,160,80,P,H,"1,2,3,4",4,0.30203669995535165,0.3020490000490099,l,l,True,False,False,1
