participant,session,block_number,trial_number,trial_in_block_num,trial_type,triplet_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,is_first_response,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
2,1,1,1,1,R,X,"1,2,4,3",3,9.410575299989432,9.410575299989432,j,j,True,False,False,1,,1,1,1,1
2,1,1,2,2,P,X,"1,2,4,3",1,0.3776537999510765,0.3776537999510765,s,s,True,False,False,1,,1,1,1,1
2,1,1,3,3,R,T,"1,2,4,3",3,0.3288592000026256,0.3288592000026256,j,j,True,False,False,1,,1,1,1,1
2,1,1,4,4,P,H,"1,2,4,3",2,0.34499419992789626,0.34499419992789626,f,f,True,False,False,1,,1,1,1,1
2,1,1,5,5,R,L,"1,2,4,3",2,0.31173450010828674,0.31173450010828674,f,f,True,False,False,1,,1,1,1,1
2,1,1,6,6,P,H,"1,2,4,3",4,0.2977469000034034,0.2977469000034034,l,l,True,False,False,1,,1,1,1,1
2,1,1,7,7,R,L,"1,2,4,3",3,0.34536619996652007,0.34536619996652007,j,j,True,False,False,1,,1,1,1,1
2,1,1,8,8,P,H,"1,2,4,3",3,0.29735409980639815,0.29735409980639815,j,j,True,False,False,1,,1,1,1,1
2,1,1,9,9,R,R,"1,2,4,3",3,0.2933499999344349,0.2933499999344349,j,j,True,False,False,1,,1,1,1,1
2,1,1,10,10,P,H,"1,2,4,3",1,0.29784430004656315,0.29784430004656315,s,s,True,False,False,1,,1,1,1,1
2,1,1,11,11,R,L,"1,2,4,3",4,0.3301683999598026,0.3301683999598026,l,l,True,False,False,1,,1,1,1,1
2,1,1,12,12,P,H,"1,2,4,3",2,0.32799700018949807,0.32799700018949807,f,f,True,False,False,1,,1,1,1,1
2,1,1,13,13,R,L,"1,2,4,3",2,0.2661858000792563,0.2661858000792563,f,f,True,False,False,1,,1,1,1,1
2,1,1,14,14,P,H,"1,2,4,3",4,0.32884329999797046,0.32884329999797046,l,l,True,False,False,1,,1,1,1,1
