participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch
3,1,1,1,1,R,X,"1,3,2,4",4,0.13611770002171397,0.13612619997002184,l,s,False,False,False,1
3,1,1,1,1,R,X,"1,3,2,4",4,0.7677917999681085,0.9039620000403374,l,l,True,False,False,1
3,1,1,2,2,P,X,"1,3,2,4",4,0.36836520000360906,0.3683747999602929,l,l,True,False,False,1
3,1,1,3,3,R,L,"1,3,2,4",1,0.3015950999688357,0.30160630005411804,s,s,True,False,False,1
3,1,1,4,4,P,H,"1,3,2,4",2,0.3174733000341803,0.3174822999862954,f,f,True,False,False,1
3,1,1,5,5,R,L,"1,3,2,4",2,0.26775910006836057,0.2677687999093905,f,f,True,False,False,1
3,1,1,6,6,P,H,"1,3,2,4",3,0.25119270000141114,0.25120140006765723,j,j,True,False,False,1
3,1,1,7,7,R,H,"1,3,2,4",3,0.27327270002570003,0.2732833999907598,j,j,True,False,False,1
3,1,1,8,8,P,H,"1,3,2,4",1,0.284703699988313,0.2847131999442354,s,f,False,False,False,1
3,1,1,8,8,P,H,"1,3,2,4",1,0.033649900113232434,0.3183939999435097,s,s,True,False,False,1
3,1,1,9,9,R,L,"1,3,2,4",2,0.2765879000071436,0.2765879000071436,NoGo,f,False,True,False,1
3,1,1,10,10,P,H,"1,3,2,4",4,0.31794420001097023,0.31795419997069985,l,l,True,False,False,1
3,1,1,11,11,R,L,"1,3,2,4",3,0.2684206000994891,0.26843009993899614,j,j,True,False,False,1
3,1,1,12,12,P,H,"1,3,2,4",2,0.33528970007319003,0.3352994000306353,f,f,True,False,False,1
3,1,1,13,13,R,T,"1,3,2,4",3,0.3346410000231117,0.33465189998969436,j,j,True,False,False,1
3,1,1,14,14,P,H,"1,3,2,4",3,0.27655889990273863,0.27655889990273863,NoGo,j,False,True,False,1
3,1,1,15,15,R,H,"1,3,2,4",3,0.30079910007771105,0.30080969992559403,j,j,True,False,False,1
3,1,1,16,16,P,H,"1,3,2,4",1,0.35045459994580597,0.35046630003489554,s,s,True,False,False,1
3,1,1,17,17,R,L,"1,3,2,4",2,0.4513503999914974,0.4513601999497041,f,f,True,False,False,1
3,1,1,18,18,P,H,"1,3,2,4",4,0.36751610005740076,0.3675263000186533,l,l,True,False,False,1
3,1,1,19,19,R,H,"1,3,2,4",3,0.43441420001909137,0.4344238000921905,j,j,True,False,False,1
3,1,1,20,20,P,H,"1,3,2,4",2,0.4021755000576377,0.4021849000127986,f,f,True,False,False,1
