participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch
1535,1,1,34,34,P,H,"1,4,3,2",1,0.2848772999132052,0.28488870000001043,s,s,True,False,False,1
1535,1,1,35,35,R,L,"1,4,3,2",3,0.2674526999471709,0.26746350002940744,j,j,True,False,False,1
1535,1,1,36,36,P,H,"1,4,3,2",4,0.3006378000136465,0.3006469999672845,l,l,True,False,False,1
1535,1,1,37,37,R,L,"1,4,3,2",4,0.26774219993967563,0.2677521000150591,l,l,True,False,False,1
1535,1,1,38,38,P,H,"1,4,3,2",3,0.2672339000273496,0.2672434999840334,j,j,True,False,False,1
1535,1,1,39,39,R,L,"1,4,3,2",2,0.2853787000058219,0.2853893000865355,f,f,True,False,False,1
1535,1,1,40,40,P,H,"1,4,3,2",2,0.2337227000389248,0.23373149998951703,f,f,True,False,False,1
1535,1,1,41,41,R,L,"1,4,3,2",4,0.2324617999838665,0.23247120005544275,l,j,False,False,False,1
1535,1,1,41,41,R,L,"1,4,3,2",4,0.06685280008241534,0.29935380001552403,l,l,True,False,False,1
1535,1,1,42,42,P,H,"1,4,3,2",1,0.28432460001204163,0.28433399996720254,s,j,False,False,False,1
1535,1,1,42,42,P,H,"1,4,3,2",1,0.08323569991625845,0.36759539996273816,s,s,True,False,False,1
1535,1,1,43,43,R,L,"1,4,3,2",2,0.28320269996766,0.2832122000399977,f,f,True,False,False,1
1535,1,1,44,44,P,H,"1,4,3,2",4,0.3664302999386564,0.3664394000079483,l,l,True,False,False,1
1535,1,1,45,45,R,T,"1,4,3,2",2,0.31754950003232807,0.3175598999951035,f,f,True,False,False,1
1535,1,1,46,46,P,H,"1,4,3,2",3,0.3181713999947533,0.31818080006632954,j,j,True,False,False,1
1535,1,1,47,47,R,H,"1,4,3,2",1,0.31795239995699376,0.31796190002933145,s,s,True,False,False,1
1535,1,1,48,48,P,H,"1,4,3,2",2,0.31692680006381124,0.31694020004943013,f,f,True,False,False,1
1535,1,1,49,49,R,T,"1,4,3,2",1,0.28483080002479255,0.28484099998604506,s,s,True,False,False,1
1535,1,1,50,50,P,H,"1,4,3,2",1,0.31821350008249283,0.3182232999242842,s,s,True,False,False,1
1535,1,1,51,51,R,L,"1,4,3,2",3,0.2680472999345511,0.26805730001069605,j,j,True,False,False,1
1535,1,1,52,52,P,H,"1,4,3,2",4,0.2682689999928698,0.26827829994726926,l,l,True,False,False,1
1535,1,1,53,53,R,L,"1,4,3,2",4,0.26733280008193105,0.2673438999336213,l,j,False,False,False,1
1535,1,1,53,53,R,L,"1,4,3,2",4,0.049848000053316355,0.3172254000091925,l,l,True,False,False,1
1535,1,1,54,54,P,H,"1,4,3,2",3,0.28428709995932877,0.284296500030905,j,j,True,False,False,1
1535,1,1,55,55,R,L,"1,4,3,2",2,0.2496282000793144,0.24963920004665852,f,f,True,False,False,1
1535,1,1,56,56,P,H,"1,4,3,2",2,0.2832433999283239,0.2832524999976158,f,f,True,False,False,1
1535,1,1,57,57,R,L,"1,4,3,2",3,0.21643179992679507,0.21644210000522435,j,f,False,False,False,1
1535,1,1,57,57,R,L,"1,4,3,2",3,0.10007659997791052,0.3165479999734089,j,j,True,False,False,1
1535,1,1,58,58,P,H,"1,4,3,2",1,0.2841924000531435,0.2842018000083044,s,s,True,False,False,1
1535,1,1,59,59,R,L,"1,4,3,2",4,0.2687409999780357,0.26875089993700385,l,l,True,False,False,1
1535,1,1,60,60,P,H,"1,4,3,2",4,0.3171932001132518,0.31720269995275885,l,l,True,False,False,1
1535,1,1,61,61,R,L,"1,4,3,2",1,0.2659530999371782,0.26596440002322197,s,s,True,False,False,1
1535,1,1,62,62,P,H,"1,4,3,2",3,0.23356510000303388,0.23357580008450896,j,j,True,False,False,1
1535,1,1,63,63,R,L,"1,4,3,2",2,0.2834890999365598,0.2835013000294566,f,s,False,False,False,1
1535,1,1,63,63,R,L,"1,4,3,2",2,0.06670429999940097,0.3502333000069484,f,f,True,False,False,1
1535,1,1,64,64,P,H,"1,4,3,2",2,0.25021640001796186,0.2502266999799758,f,f,True,False,False,1
1535,1,1,65,65,R,R,"1,4,3,2",2,0.2676869999850169,0.2676962000550702,f,f,True,False,False,1
1535,1,1,66,66,P,H,"1,4,3,2",1,0.2670936998911202,0.2671027999604121,s,s,True,False,False,1
1535,1,1,67,67,R,T,"1,4,3,2",2,0.18348679994232953,0.1834971000207588,f,f,True,False,False,1
1535,1,1,68,68,P,H,"1,4,3,2",4,0.267790500074625,0.26779990002978593,l,j,False,False,False,1
1535,1,1,68,68,P,H,"1,4,3,2",4,0.05666999996174127,0.3245013999985531,l,l,True,False,False,1
1535,1,1,69,69,R,H,"1,4,3,2",1,0.36797240003943443,0.3679824999999255,s,s,True,False,False,1
1535,1,1,70,70,P,H,"1,4,3,2",3,0.35020610003266484,0.3502157999901101,j,j,True,False,False,1
1535,1,1,71,71,R,L,"1,4,3,2",3,0.2677122000604868,0.26772150001488626,j,j,True,False,False,1
1535,1,1,72,72,P,H,"1,4,3,2",2,0.33479500003159046,0.3348044999875128,f,f,True,False,False,1
1535,1,1,73,73,R,L,"1,4,3,2",1,0.23499300004914403,0.2350031000096351,s,f,False,False,False,1
1535,1,1,73,73,R,L,"1,4,3,2",1,0.099650299991481,0.33468400000128895,s,s,True,False,False,1
1535,1,1,74,74,P,H,"1,4,3,2",1,0.28474479995202273,0.2847537000197917,s,s,True,False,False,1
1535,1,1,75,75,R,L,"1,4,3,2",3,0.2680536999832839,0.2680634999414906,j,j,True,False,False,1
1535,1,1,76,76,P,H,"1,4,3,2",4,0.26561760006006807,0.265627299901098,l,l,True,False,False,1
1535,1,1,77,77,R,T,"1,4,3,2",3,0.2349703999934718,0.23498249996919185,j,f,False,False,False,1
1535,1,1,77,77,R,T,"1,4,3,2",3,0.13348600000608712,0.3685025000013411,j,j,True,False,False,1
1535,1,1,78,78,P,H,"1,4,3,2",3,0.2657829999225214,0.2658054999774322,j,j,True,False,False,1
1535,1,1,79,79,R,H,"1,4,3,2",2,0.21825280005577952,0.21826240001246333,f,j,False,False,False,1
1535,1,1,79,79,R,H,"1,4,3,2",2,0.10024229995906353,0.3185348999686539,f,f,True,False,False,1
1535,1,1,80,80,P,H,"1,4,3,2",2,0.2685840999474749,0.26859350001905113,f,f,True,False,False,1
