participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
133,1,2,17,1,R,X,"1,2,3,4",2,0.3497549000003346,0.3497683000005054,f,f,True,False,False,1,NA,NA,NA,NA
133,1,2,18,2,P,X,"1,2,3,4",1,0.18342110000048706,0.18343149999964226,s,f,False,False,False,1,NA,NA,NA,NA
133,1,2,18,2,P,X,"1,2,3,4",1,0.18361279999953695,0.3670741999994789,s,s,True,False,False,1,NA,NA,NA,NA
133,1,2,19,3,R,L,"1,2,3,4",1,0.21744089999992866,0.2174526999988302,s,s,True,False,False,1,NA,NA,NA,NA
133,1,2,20,4,P,H,"1,2,3,4",2,0.2506878999993205,0.25069729999995616,f,f,True,False,False,1,NA,NA,NA,NA
133,1,2,21,5,R,T,"1,2,3,4",1,0.26752209999904153,0.26753139999891573,s,s,True,False,False,1,NA,NA,NA,NA
133,1,2,22,6,P,H,"1,2,3,4",3,0.2339537999996537,0.23396510000020498,j,j,True,False,False,1,NA,NA,NA,NA
133,1,2,23,7,R,H,"1,2,3,4",2,0.28374430000076245,0.28375380000034056,f,f,True,False,False,1,NA,NA,NA,NA
133,1,2,24,8,P,H,"1,2,3,4",4,0.20161929999994754,0.201629099999991,l,f,False,False,False,1,NA,NA,NA,NA
133,1,2,24,8,P,H,"1,2,3,4",4,0.15015239999956975,0.3518089000008331,l,l,True,False,False,1,NA,NA,NA,NA
133,1,2,25,9,R,L,"1,2,3,4",4,0.1844437999989168,0.1844557000003988,l,f,False,False,False,1,NA,NA,NA,NA
133,1,2,25,9,R,L,"1,2,3,4",4,0.10015980000025593,0.28464100000019243,l,l,True,False,False,1,NA,NA,NA,NA
133,1,2,26,10,P,H,"1,2,3,4",1,0.26734120000037365,0.2673514999987674,s,s,True,False,False,1,NA,NA,NA,NA
133,1,2,27,11,R,L,"1,2,3,4",3,0.25173050000012154,0.2517394999995304,j,f,False,False,False,1,NA,NA,NA,NA
133,1,2,27,11,R,L,"1,2,3,4",3,0.06671840000126394,0.3184837000007974,j,j,True,False,False,1,NA,NA,NA,NA
133,1,2,28,12,P,H,"1,2,3,4",2,0.234397700000045,0.23440949999894656,f,f,True,False,False,1,NA,NA,NA,NA
133,1,2,29,13,R,T,"1,2,3,4",3,0.25069360000088636,0.2507033000001684,j,j,True,False,False,1,NA,NA,NA,NA
133,1,2,30,14,P,H,"1,2,3,4",3,0.31753890000072715,0.3175482999995438,j,f,False,False,False,1,NA,NA,NA,NA
133,1,2,30,14,P,H,"1,2,3,4",3,0.33348860000114655,0.6510791000000609,j,j,True,False,False,1,NA,NA,NA,NA
133,1,2,31,15,R,H,"1,2,3,4",4,0.30011129999911645,0.30012129999886383,l,l,True,False,False,1,NA,NA,NA,NA
133,1,2,32,16,P,H,"1,2,3,4",4,0.25068819999978587,0.2506979000008869,l,f,False,False,False,1,NA,NA,NA,NA
133,1,2,32,16,P,H,"1,2,3,4",4,0.01797650000116846,0.26870079999935115,l,l,True,False,False,1,NA,NA,NA,NA
