participant,session,block_number,trial_number,trial_in_block_num,trial_type,triplet_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,is_first_response,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
1000,1,1,1,1,R,X,"1,3,4,2",1,0.2707829999999376,0.2707829999999376,s,s,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,2,2,P,X,"1,3,4,2",1,0.25946169999997437,0.25946169999997437,s,s,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,3,3,R,R,"1,3,4,2",1,0.5112060999999812,0.5112060999999812,s,s,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,4,4,P,H,"1,3,4,2",3,0.3474200999999084,0.3474200999999084,j,j,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,5,5,R,H,"1,3,4,2",3,0.23466369999982817,0.23466369999982817,j,j,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,6,6,P,H,"1,3,4,2",4,0.25898700000016106,0.25898700000016106,l,l,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,7,7,R,L,"1,3,4,2",1,0.2879175000000487,0.2879175000000487,s,s,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,8,8,P,H,"1,3,4,2",2,0.28636340000002747,0.28636340000002747,f,f,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,9,9,R,L,"1,3,4,2",4,0.6492244999999457,0.6492244999999457,l,l,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,10,10,P,H,"1,3,4,2",1,0.31472149999990506,0.31472149999990506,s,s,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,11,11,R,T,"1,3,4,2",4,0.3025753000001714,0.3025753000001714,l,l,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,12,12,P,H,"1,3,4,2",3,0.24414720000004309,0.24414720000004309,j,j,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,13,13,R,L,"1,3,4,2",1,0.26881809999986217,0.26881809999986217,s,s,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,14,14,P,H,"1,3,4,2",4,0.2654591000000437,0.2654591000000437,l,j,False,False,False,1,1,NA,NA,NA,NA
1000,1,1,14,14,P,H,"1,3,4,2",4,0.1878415999999561,0.4533006999999998,l,l,True,False,False,1,0,NA,NA,NA,NA
1000,1,1,15,15,R,L,"1,3,4,2",4,0.2911053999998785,0.2911053999998785,l,l,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,16,16,P,H,"1,3,4,2",2,0.2589960999998766,0.2589960999998766,f,f,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,17,17,R,H,"1,3,4,2",2,0.19648819999997613,0.19648819999997613,f,f,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,18,18,P,H,"1,3,4,2",1,0.24410839999995915,0.24410839999995915,s,s,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,19,19,R,L,"1,3,4,2",4,0.2990248999999494,0.2990248999999494,l,l,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,20,20,P,H,"1,3,4,2",3,0.2636109000000033,0.2636109000000033,j,j,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,21,21,R,T,"1,3,4,2",4,0.3022217999998702,0.3022217999998702,l,l,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,22,22,P,H,"1,3,4,2",4,0.2790687000001526,0.2790687000001526,l,l,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,23,23,R,H,"1,3,4,2",2,0.2556144999998651,0.2556144999998651,f,f,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,24,24,P,H,"1,3,4,2",2,0.23754559999997582,0.23754559999997582,f,f,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,25,25,R,L,"1,3,4,2",4,0.26875629999995,0.26875629999995,l,l,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,26,26,P,H,"1,3,4,2",1,0.27902259999996204,0.27902259999996204,s,s,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,27,27,R,H,"1,3,4,2",2,0.28036439999982576,0.28036439999982576,f,f,True,False,False,1,1,NA,NA,NA,NA
1000,1,1,28,28,P,H,"1,3,4,2",3,0.24177239999994526,0.24177239999994526,j,j,True,False,False,1,1,NA,NA,NA,NA
