participant,session,block_number,trial_number,trial_in_block_num,trial_type,triplet_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,is_first_response,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
0002,1,1,1,1,R,X,"1,2,4,3",3,11.748833500008914,11.748833500008914,j,s,False,False,False,1,1,3,3,3,2
0002,1,1,1,1,R,X,"1,2,4,3",3,0.2277571999875363,11.97659069999645,j,s,False,False,False,1,0,3,3,3,2
0002,1,1,1,1,R,X,"1,2,4,3",3,4.4967291000066325,16.473319800003082,j,j,True,False,False,1,0,3,3,3,2
0002,1,1,2,2,P,X,"1,2,4,3",1,1.5223681000061333,1.5223681000061333,s,f,False,False,False,1,1,3,3,3,2
0002,1,1,2,2,P,X,"1,2,4,3",1,0.23673999999300577,1.759108099999139,s,f,False,False,False,1,0,3,3,3,2
0002,1,1,2,2,P,X,"1,2,4,3",1,0.7951249000034295,2.5542330000025686,s,s,True,False,False,1,0,3,3,3,2
0002,1,1,3,3,R,H,"1,2,4,3",1,0.921310399993672,0.921310399993672,s,s,True,False,False,1,1,3,3,3,2
0002,1,1,4,4,P,H,"1,2,4,3",2,0.9146865000075195,0.9146865000075195,f,f,True,False,False,1,1,3,3,3,2
0002,1,1,5,5,R,L,"1,2,4,3",4,0.8880824999941979,0.8880824999941979,l,l,True,False,False,1,1,3,3,3,2
0002,1,1,6,6,P,H,"1,2,4,3",4,0.804211499998928,0.804211499998928,l,l,True,False,False,1,1,3,3,3,2
0002,1,1,7,7,R,L,"1,2,4,3",1,0.706873999995878,0.706873999995878,s,s,True,False,False,1,1,3,3,3,2
0002,1,1,8,8,P,H,"1,2,4,3",3,0.8688011999911396,0.8688011999911396,j,j,True,False,False,1,1,3,3,3,2
0002,1,1,9,9,R,L,"1,2,4,3",3,0.8301680000004126,0.8301680000004126,j,j,True,False,False,1,1,3,3,3,2
0002,1,1,10,10,P,H,"1,2,4,3",1,0.8370964999921853,0.8370964999921853,s,s,True,False,False,1,1,3,3,3,2
0002,1,1,11,11,R,T,"1,2,4,3",3,0.6850015000090934,0.6850015000090934,j,j,True,False,False,1,1,3,3,3,2
0002,1,1,12,12,P,H,"1,2,4,3",2,0.8154923000111012,0.8154923000111012,f,f,True,False,False,1,1,3,3,3,2
0002,1,1,13,13,R,T,"1,2,4,3",3,0.7151359999988927,0.7151359999988927,j,j,True,False,False,1,1,3,3,3,2
0002,1,1,14,14,P,H,"1,2,4,3",4,0.7543162000074517,0.7543162000074517,l,l,True,False,False,1,1,3,3,3,2
0002,1,1,15,15,R,T,"1,2,4,3",3,0.7387889999954496,0.7387889999954496,j,j,True,False,False,1,1,3,3,3,2
0002,1,1,16,16,P,H,"1,2,4,3",3,0.7971394999913173,0.7971394999913173,j,j,True,False,False,1,1,3,3,3,2
0002,1,1,17,17,R,L,"1,2,4,3",4,0.8141079999913927,0.8141079999913927,l,l,True,False,False,1,1,3,3,3,2
0002,1,1,18,18,P,H,"1,2,4,3",1,0.7293038000061642,0.7293038000061642,s,s,True,False,False,1,1,3,3,3,2
0002,1,1,19,19,R,L,"1,2,4,3",2,0.39469410000310745,0.39469410000310745,f,f,True,False,False,1,1,3,3,3,2
0002,1,1,20,20,P,H,"1,2,4,3",2,0.6903257000085432,0.6903257000085432,f,f,True,False,False,1,1,3,3,3,2
0002,1,1,21,21,R,L,"1,2,4,3",3,0.5024460999993607,0.5024460999993607,j,j,True,False,False,1,1,3,3,3,2
0002,1,1,22,22,P,H,"1,2,4,3",4,0.6685509999952046,0.6685509999952046,l,l,True,False,False,1,1,3,3,3,2
0002,1,1,23,23,R,H,"1,2,4,3",1,0.5866833000036422,0.5866833000036422,s,s,True,False,False,1,1,3,3,3,2
0002,1,1,24,24,P,H,"1,2,4,3",3,0.3846573000046192,0.3846573000046192,j,j,True,False,False,1,1,3,3,3,2
